time,open,high,low,close,Volume
1771589520,1.34738,1.34776,1.34738,1.34769,393
1771589700,1.34769,1.34776,1.34756,1.34757,229
1771589880,1.34756,1.34765,1.34732,1.3474,421
1771590060,1.3474,1.34754,1.34708,1.34748,384
1771590240,1.34748,1.34786,1.3474,1.3477,516
1771590420,1.34768,1.34774,1.34746,1.34746,311
1771590600,1.34746,1.34754,1.34687,1.34702,537
1771590780,1.34701,1.34739,1.34696,1.34731,453
1771590960,1.34732,1.34773,1.3473,1.34752,371
1771591140,1.34752,1.34782,1.34751,1.34763,416
1771591320,1.34764,1.34802,1.34759,1.34794,392
1771591500,1.34792,1.3481,1.34778,1.34788,269
1771591680,1.34788,1.3479,1.34759,1.3477,379
1771591860,1.34772,1.34834,1.34772,1.34814,373
1771592040,1.34813,1.34814,1.34764,1.34767,307
1771592220,1.34766,1.34784,1.34732,1.34732,411
1771592400,1.34732,1.34788,1.34732,1.3478,595
1771592580,1.3478,1.34824,1.34774,1.34776,441
1771592760,1.34776,1.34809,1.3477,1.34807,298
1771592940,1.34808,1.34842,1.34807,1.34842,298
1771593120,1.3484,1.34846,1.34806,1.34809,398
1771593300,1.34808,1.34818,1.34774,1.34816,567
1771593480,1.34814,1.34835,1.34799,1.34816,604
1771593660,1.34816,1.34835,1.34787,1.3482,423
1771593840,1.34819,1.34877,1.3481,1.34877,397
1771594020,1.34878,1.3492,1.34872,1.34915,479
1771594200,1.34914,1.3498,1.34754,1.34754,1541
1771594380,1.34754,1.3479,1.34714,1.34775,1394
1771594560,1.34774,1.34786,1.34696,1.34738,875
1771594740,1.34738,1.34742,1.34694,1.3471,1051
1771594920,1.34711,1.3477,1.34686,1.34761,877
1771595100,1.34761,1.34802,1.34716,1.3473,717
1771595280,1.34731,1.34763,1.34669,1.34748,834
1771595460,1.34746,1.34798,1.34743,1.34798,797
1771595640,1.34799,1.34852,1.34784,1.3485,589
1771595820,1.34849,1.34868,1.34821,1.34866,680
1771596000,1.34864,1.34887,1.34818,1.34818,927
1771596180,1.34818,1.34818,1.34766,1.34778,678
1771596360,1.34778,1.34778,1.34755,1.3476,570
1771596540,1.34761,1.34784,1.34756,1.34779,636
1771596720,1.34775,1.34788,1.34748,1.34762,554
1771596900,1.34762,1.34771,1.34724,1.34766,716
1771597080,1.34763,1.34779,1.34726,1.34739,487
1771597260,1.34738,1.34781,1.34737,1.34778,371
1771597440,1.3478,1.348,1.34742,1.34753,526
1771597620,1.34752,1.34793,1.34732,1.34739,644
1771597800,1.34739,1.3478,1.3473,1.34772,660
1771597980,1.3477,1.3477,1.34709,1.34734,811
1771598160,1.34734,1.34772,1.34694,1.34701,985
1771598340,1.34704,1.34718,1.34678,1.3471,777
1771598520,1.34708,1.34764,1.34699,1.34752,457
1771598700,1.34754,1.34809,1.34713,1.3475,780
1771598880,1.34752,1.34761,1.34716,1.34744,1098
1771599060,1.34742,1.3481,1.3473,1.34806,823
1771599240,1.34806,1.34819,1.34752,1.34756,715
1771599420,1.34755,1.34789,1.34738,1.34766,453
1771599600,1.34767,1.35028,1.34764,1.34833,3363
1771599780,1.3483,1.34834,1.34632,1.34636,4410
1771599960,1.34637,1.34965,1.3461,1.34951,3284
1771600140,1.34952,1.35004,1.34874,1.34898,3552
1771600320,1.34899,1.3505,1.34874,1.35023,3752
1771600500,1.35022,1.35082,1.34946,1.35078,2815
1771600680,1.35078,1.35126,1.34996,1.35019,2487
1771600860,1.3502,1.35085,1.34956,1.35047,2456
1771601040,1.35046,1.35109,1.34976,1.35098,2315
1771601220,1.35098,1.35139,1.35066,1.3512,2689
1771601400,1.35121,1.35153,1.35044,1.35048,2430
1771601580,1.35048,1.35051,1.34983,1.34988,1898
1771601760,1.34987,1.3514,1.34972,1.35112,2035
1771601940,1.35113,1.3512,1.34986,1.35032,1528
1771602120,1.35032,1.35073,1.34986,1.35071,1394
1771602300,1.35072,1.35073,1.34968,1.35008,1753
1771602480,1.35006,1.35027,1.34914,1.3495,1838
1771602660,1.3495,1.35,1.34936,1.3499,1598
1771602840,1.34989,1.3503,1.34949,1.34988,1322
1771603020,1.34988,1.3504,1.34988,1.35007,799
1771603200,1.35009,1.35054,1.34956,1.35054,993
1771603380,1.35053,1.35074,1.35023,1.3503,1201
1771603560,1.3503,1.35112,1.3503,1.3509,1274
1771603740,1.35091,1.35122,1.35044,1.3509,912
1771603920,1.3509,1.35149,1.3506,1.35068,943
1771604100,1.35068,1.35102,1.34967,1.34968,1105
1771604280,1.34967,1.35,1.34948,1.34964,1119
1771604460,1.34964,1.3499,1.34924,1.34948,789
1771604640,1.34947,1.34948,1.34887,1.34898,1109
1771604820,1.34897,1.34944,1.34878,1.34926,933
1771605000,1.34923,1.34937,1.34904,1.34926,1192
1771605180,1.34926,1.3493,1.34874,1.34876,941
1771605360,1.34876,1.34908,1.34876,1.349,729
1771605540,1.34898,1.34928,1.34886,1.34907,675
1771605720,1.34909,1.34915,1.34864,1.34892,773
1771605900,1.34892,1.3492,1.34886,1.34916,505
1771606080,1.34915,1.34915,1.34881,1.34896,468
1771606260,1.34895,1.3501,1.34886,1.34981,858
1771606440,1.34984,1.35004,1.34905,1.34928,793
1771606620,1.34927,1.34993,1.34927,1.34984,814
1771606800,1.34983,1.35002,1.34958,1.34985,1059
1771606980,1.34986,1.35007,1.34947,1.34955,699
1771607160,1.34956,1.3499,1.34914,1.34925,780
1771607340,1.34926,1.34938,1.34828,1.34841,823
1771607520,1.34842,1.34878,1.34827,1.3484,679
1771607700,1.3484,1.3484,1.34777,1.34778,899
1771607880,1.34778,1.34802,1.34772,1.34788,760
1771608060,1.34788,1.34802,1.34766,1.34784,808
1771608240,1.34784,1.34792,1.34748,1.34778,777
1771608420,1.34777,1.34811,1.34768,1.34791,826
1771608600,1.34788,1.34846,1.34786,1.34843,769
1771608780,1.34844,1.34876,1.34833,1.34856,703
1771608960,1.34854,1.3487,1.34822,1.34868,597
1771609140,1.34869,1.34886,1.34842,1.3488,615
1771609320,1.34878,1.34897,1.34852,1.34869,705
1771609500,1.34868,1.34875,1.34836,1.34846,669
1771609680,1.34846,1.3493,1.34844,1.34926,495
1771609860,1.34928,1.34956,1.34901,1.34937,521
1771610040,1.34936,1.34962,1.3491,1.3491,900
1771610220,1.3491,1.34924,1.34869,1.34896,874
1771610400,1.34896,1.34913,1.34856,1.349,818
1771610580,1.34901,1.34942,1.34898,1.34931,579
1771610760,1.3493,1.3495,1.34894,1.34894,641
1771610940,1.34896,1.34916,1.34866,1.34908,475
1771611120,1.34908,1.3492,1.34885,1.34914,459
1771611300,1.34913,1.34918,1.34876,1.34893,653
1771611480,1.34893,1.34906,1.34863,1.34904,662
1771611660,1.34904,1.34918,1.34886,1.34894,622
1771611840,1.34893,1.34974,1.34869,1.34921,1281
1771612020,1.3492,1.3495,1.34877,1.34938,1181
1771612200,1.34936,1.35006,1.34908,1.34971,1156
1771612380,1.34972,1.35008,1.34852,1.3494,1902
1771612560,1.34934,1.35062,1.34924,1.35038,1925
1771612740,1.35036,1.35045,1.34967,1.3503,1186
1771612920,1.3503,1.35043,1.34995,1.34999,1151
1771613100,1.35,1.35072,1.34998,1.35061,1084
1771613280,1.3506,1.35063,1.3498,1.35025,1368
1771613460,1.35023,1.35052,1.34992,1.35026,1018
1771613640,1.35026,1.35034,1.34979,1.34985,872
1771613820,1.34984,1.34999,1.34936,1.3495,832
1771614000,1.34952,1.3499,1.34918,1.34988,894
1771614180,1.34989,1.34994,1.34937,1.34939,784
1771614360,1.34942,1.34952,1.3491,1.34926,530
1771614540,1.34925,1.34942,1.34898,1.34918,548
1771614720,1.34918,1.3492,1.34897,1.34919,618
1771614900,1.34918,1.34932,1.34908,1.3491,573
1771615080,1.34909,1.34918,1.34897,1.34902,343
1771615260,1.34902,1.34904,1.34877,1.34888,268
1771615440,1.34887,1.34892,1.34849,1.34854,342
1771615620,1.34853,1.34879,1.34852,1.34878,489
1771615800,1.34881,1.34892,1.34864,1.34878,539
1771615980,1.34877,1.3488,1.34856,1.3486,388
1771616160,1.34859,1.34866,1.34849,1.34866,269
1771616340,1.34865,1.3488,1.34858,1.3487,331
1771616520,1.3487,1.34878,1.34856,1.34866,360
1771616700,1.34866,1.34868,1.34838,1.34858,472
1771616880,1.34862,1.34902,1.34857,1.34901,418
1771617060,1.34902,1.34912,1.3488,1.34894,536
1771617240,1.34894,1.34902,1.34874,1.34881,468
1771617420,1.34882,1.34888,1.34847,1.34858,924
1771617600,1.34859,1.34861,1.34828,1.34832,484
1771617780,1.34832,1.3485,1.34822,1.34825,343
1771617960,1.34825,1.34864,1.34819,1.34857,238
1771618140,1.3486,1.34868,1.34848,1.34853,322
1771618320,1.34854,1.34865,1.34843,1.34863,312
1771618500,1.34864,1.34864,1.34835,1.34838,339
1771618680,1.34838,1.34861,1.34836,1.34861,199
1771618860,1.3486,1.34882,1.34854,1.34878,177
1771619040,1.34874,1.34878,1.34847,1.34848,297
1771619220,1.34847,1.34856,1.34836,1.34847,391
1771619400,1.34846,1.34849,1.34818,1.34846,386
1771619580,1.34848,1.34869,1.34846,1.34869,253
1771619760,1.3487,1.34888,1.34868,1.34888,212
1771619940,1.3489,1.349,1.34874,1.34876,245
1771620120,1.34876,1.34886,1.34866,1.34885,249
1771620300,1.34884,1.34896,1.34878,1.3489,251
1771620480,1.34889,1.34892,1.34868,1.34879,234
1771620660,1.3488,1.34886,1.34868,1.34886,276
1771620840,1.34882,1.34914,1.34876,1.34898,348
1771621020,1.34897,1.34908,1.3488,1.34896,318
1771621200,1.34894,1.34899,1.34883,1.34897,169
1771621380,1.34898,1.34929,1.34896,1.34928,263
1771621560,1.34929,1.34962,1.34927,1.3495,482
1771621740,1.34951,1.34962,1.3495,1.34958,337
1771621920,1.34956,1.34972,1.3495,1.34964,303
1771622100,1.34964,1.34965,1.34948,1.34948,105
1771622280,1.34948,1.3495,1.34938,1.34938,61
1771622460,1.34938,1.34938,1.3493,1.3493,19
1771622640,1.34928,1.34928,1.34912,1.34925,72
1771622820,1.34926,1.34936,1.3492,1.34934,40
1771623000,1.34934,1.34936,1.34916,1.34916,86
1771623180,1.34916,1.34929,1.34908,1.34919,192
1771623360,1.34918,1.34922,1.34905,1.34913,479
1771623540,1.34912,1.34916,1.34898,1.349,162
1771623720,1.349,1.349,1.34854,1.34854,224
1771623900,1.34855,1.34878,1.34851,1.34876,390
1771624080,1.34876,1.34891,1.34873,1.34886,214
1771624260,1.34886,1.34888,1.34854,1.34854,223
1771624440,1.34856,1.34873,1.348,1.34806,578
1771624620,1.34806,1.34811,1.34776,1.34785,749
1771797780,1.34915,1.34915,1.34914,1.34914,3
1771797960,1.34915,1.34918,1.34828,1.34828,42
1771798140,1.34828,1.34853,1.34828,1.34848,30
1771798320,1.34843,1.34854,1.34839,1.34844,27
1771798500,1.34841,1.34865,1.34841,1.34864,41
1771798680,1.34866,1.34996,1.34866,1.34922,87
1771798860,1.34921,1.34966,1.34919,1.34964,72
1771799040,1.34966,1.34966,1.34944,1.34956,20
1771799220,1.3496,1.34984,1.34948,1.34972,55
1771799400,1.34974,1.35001,1.3497,1.35001,42
1771799580,1.35,1.35016,1.34962,1.35002,226
1771799760,1.34992,1.35014,1.34969,1.34978,169
1771799940,1.34976,1.34988,1.34958,1.34963,46
1771800120,1.34964,1.3497,1.34951,1.34953,55
1771800300,1.34951,1.34957,1.34928,1.34938,49
1771800480,1.34937,1.34977,1.34934,1.34943,88
1771800660,1.34943,1.34962,1.34936,1.34938,121
1771800840,1.34938,1.3494,1.34933,1.34934,47
1771801020,1.34934,1.3494,1.34928,1.34936,74
1771801200,1.3494,1.34943,1.34876,1.34914,696
1771801380,1.34912,1.34934,1.34896,1.34932,375
1771801560,1.34933,1.34987,1.3493,1.34985,444
1771801740,1.34984,1.35026,1.34975,1.35018,360
1771801920,1.35016,1.35075,1.34987,1.35073,273
1771802100,1.35076,1.35076,1.35016,1.3502,329
1771802280,1.35023,1.351,1.35022,1.35079,352
1771802460,1.35078,1.3511,1.3507,1.35107,456
1771802640,1.35106,1.35136,1.35099,1.35132,205
1771802820,1.3513,1.35146,1.35084,1.35088,322
1771803000,1.35088,1.35144,1.35083,1.3514,333
1771803180,1.35139,1.35145,1.35122,1.35144,263
1771803360,1.35144,1.35166,1.3514,1.35163,241
1771803540,1.35166,1.35234,1.35166,1.35202,314
1771803720,1.35204,1.35216,1.3515,1.35214,261
1771803900,1.35213,1.35236,1.35202,1.35216,201
1771804080,1.35216,1.35238,1.35214,1.35236,170
1771804260,1.35235,1.35244,1.35218,1.35238,169
1771804440,1.35238,1.35274,1.35236,1.35266,194
1771804620,1.35266,1.35336,1.35262,1.35323,392
1771804800,1.35324,1.35328,1.35256,1.35266,592
1771804980,1.35266,1.35284,1.3525,1.35269,377
1771805160,1.3527,1.35281,1.35244,1.3527,367
1771805340,1.35268,1.35292,1.35257,1.35265,371
1771805520,1.35266,1.35291,1.35259,1.35264,394
1771805700,1.35262,1.35262,1.35219,1.35221,262
1771805880,1.3522,1.35222,1.35198,1.35214,322
1771806060,1.35214,1.3525,1.35214,1.35235,262
1771806240,1.35234,1.35244,1.35206,1.3523,358
1771806420,1.35233,1.35253,1.35221,1.35248,371
1771806600,1.35246,1.35302,1.35246,1.35277,433
1771806780,1.35276,1.35302,1.3527,1.35299,269
1771806960,1.353,1.35312,1.3526,1.3526,495
1771807140,1.3526,1.35308,1.3526,1.35288,465
1771807320,1.35288,1.35304,1.35282,1.35286,350
1771807500,1.35287,1.35287,1.35244,1.35246,391
1771807680,1.35244,1.35256,1.35226,1.3523,399
1771807860,1.3523,1.35262,1.35217,1.35234,495
1771808040,1.35232,1.35253,1.35232,1.35252,433
1771808220,1.35254,1.3528,1.35246,1.35272,485
1771808400,1.35272,1.35277,1.35216,1.3525,854
1771808580,1.3525,1.35261,1.35226,1.35228,495
1771808760,1.35228,1.35252,1.3522,1.3522,453
1771808940,1.3522,1.3526,1.35206,1.35216,573
1771809120,1.35218,1.35225,1.35194,1.35217,585
1771809300,1.35216,1.35226,1.35178,1.35198,479
1771809480,1.35196,1.352,1.35168,1.35194,476
1771809660,1.35192,1.35218,1.35178,1.35186,641
1771809840,1.35187,1.35187,1.35155,1.35174,689
1771810020,1.35171,1.35192,1.35162,1.35166,995
1771810200,1.35166,1.35196,1.35158,1.35168,894
1771810380,1.35168,1.35185,1.3516,1.3517,454
1771810560,1.35172,1.35219,1.3517,1.352,457
1771810740,1.35198,1.352,1.3517,1.35198,443
1771810920,1.35198,1.3523,1.35198,1.35222,409
1771811100,1.35222,1.35228,1.35208,1.35222,415
1771811280,1.35223,1.35238,1.35206,1.35209,310
1771811460,1.35208,1.3522,1.352,1.35202,376
1771811640,1.35202,1.35206,1.35172,1.35198,487
1771811820,1.35198,1.35206,1.35182,1.35193,486
1771812000,1.35192,1.35204,1.35172,1.35173,465
1771812180,1.35174,1.35198,1.35166,1.35178,424
1771812360,1.35179,1.35234,1.35176,1.35229,345
1771812540,1.35228,1.35238,1.35206,1.35227,448
1771812720,1.35228,1.3526,1.35223,1.35238,547
1771812900,1.35237,1.3525,1.35222,1.35248,458
1771813080,1.35248,1.3525,1.35206,1.35226,358
1771813260,1.35227,1.35234,1.35196,1.35198,294
1771813440,1.35197,1.35226,1.35197,1.35218,333
1771813620,1.3522,1.35249,1.35218,1.35242,374
1771813800,1.35241,1.3525,1.35224,1.35226,315
1771813980,1.35227,1.3527,1.35227,1.35269,414
1771814160,1.35268,1.3527,1.35232,1.35247,514
1771814340,1.35248,1.35254,1.35228,1.35254,353
1771814520,1.35252,1.35284,1.35252,1.35258,344
1771814700,1.35258,1.35288,1.35254,1.35256,371
1771814880,1.35257,1.35266,1.3522,1.35224,344
1771815060,1.35225,1.35227,1.35206,1.35208,359
1771815240,1.35206,1.35238,1.352,1.35232,418
1771815420,1.35232,1.35234,1.35216,1.35233,277
1771815600,1.35232,1.35238,1.35217,1.35228,312
1771815780,1.35224,1.35228,1.35197,1.35198,293
1771815960,1.35199,1.35202,1.35172,1.35178,381
1771816140,1.35177,1.3518,1.35146,1.35146,279
1771816320,1.35147,1.3516,1.35141,1.35146,481
1771816500,1.35147,1.35158,1.35124,1.35128,246
1771816680,1.35128,1.35139,1.35126,1.3513,317
1771816860,1.35128,1.35129,1.35107,1.35118,398
1771817040,1.35118,1.35129,1.3511,1.3511,335
1771817220,1.35109,1.35124,1.35109,1.35124,238
1771817400,1.35124,1.35146,1.35118,1.35128,378
1771817580,1.35128,1.35142,1.35113,1.35116,265
1771817760,1.35116,1.35124,1.35105,1.35123,294
1771817940,1.35124,1.35159,1.3512,1.35156,207
1771818120,1.35156,1.35157,1.35134,1.3514,290
1771818300,1.3514,1.35142,1.35126,1.35128,223
1771818480,1.35128,1.35152,1.35126,1.3515,175
1771818660,1.3515,1.35152,1.35146,1.35146,178
1771818840,1.35146,1.35158,1.35145,1.35146,176
1771819020,1.35146,1.35186,1.35145,1.35176,277
1771819200,1.3518,1.35184,1.35152,1.35162,337
1771819380,1.35162,1.35164,1.35148,1.3516,260
1771819560,1.35162,1.35168,1.35135,1.35138,314
1771819740,1.35138,1.3516,1.35126,1.35155,324
1771819920,1.35154,1.35162,1.35149,1.3516,241
1771820100,1.35158,1.35166,1.35138,1.35165,328
1771820280,1.35164,1.3519,1.3516,1.35184,264
1771820460,1.35185,1.35185,1.35167,1.35168,252
1771820640,1.35167,1.35172,1.35148,1.3515,264
1771820820,1.3515,1.35161,1.3515,1.35161,114
1771821000,1.35162,1.3518,1.35161,1.35168,235
1771821180,1.35168,1.35168,1.35157,1.35168,166
1771821360,1.35169,1.3518,1.35166,1.35175,184
1771821540,1.35178,1.35189,1.35168,1.35188,335
1771821720,1.3519,1.352,1.35176,1.35198,208
1771821900,1.35197,1.352,1.35189,1.35198,157
1771822080,1.35198,1.352,1.35182,1.35198,138
1771822260,1.35198,1.352,1.35188,1.35189,126
1771822440,1.35189,1.3521,1.35188,1.35206,79
1771822620,1.35207,1.3521,1.35198,1.35201,137
1771822800,1.352,1.352,1.3517,1.35179,222
1771822980,1.35178,1.35182,1.3515,1.35158,333
1771823160,1.35159,1.35168,1.35147,1.3516,273
1771823340,1.3516,1.35169,1.35147,1.35151,357
1771823520,1.3515,1.3516,1.35146,1.35149,325
1771823700,1.3515,1.3516,1.3515,1.35158,243
1771823880,1.35159,1.3516,1.35137,1.35148,244
1771824060,1.3515,1.35158,1.35127,1.35128,264
1771824240,1.35128,1.3514,1.35124,1.35135,159
1771824420,1.35138,1.35154,1.35137,1.35154,165
1771824600,1.35158,1.35176,1.35155,1.35173,219
1771824780,1.35172,1.3519,1.3517,1.35188,219
1771824960,1.35187,1.35189,1.35159,1.35174,156
1771825140,1.35172,1.35172,1.35158,1.3517,159
1771825320,1.3517,1.3517,1.35159,1.35159,116
1771825500,1.3516,1.35179,1.35159,1.35178,118
1771825680,1.35178,1.35178,1.35176,1.35178,133
1771825860,1.35176,1.3519,1.35167,1.35188,185
1771826040,1.35186,1.35209,1.35186,1.35208,231
1771826220,1.35208,1.35214,1.35198,1.35204,162
1771826400,1.35204,1.35204,1.35175,1.3519,435
1771826580,1.35192,1.35248,1.35192,1.35247,283
1771826760,1.35248,1.35266,1.35231,1.35258,370
1771826940,1.35261,1.35278,1.35261,1.35272,240
1771827120,1.35271,1.35306,1.35262,1.35297,329
1771827300,1.35298,1.3531,1.35297,1.35308,161
1771827480,1.35308,1.35329,1.35298,1.35306,174
1771827660,1.35306,1.35314,1.35297,1.353,266
1771827840,1.353,1.35346,1.35296,1.35337,431
1771828020,1.35338,1.3535,1.3533,1.35331,387
1771828200,1.35332,1.35334,1.353,1.353,301
1771828380,1.353,1.35304,1.35286,1.35297,253
1771828560,1.35296,1.353,1.3528,1.3528,221
1771828740,1.3528,1.35298,1.3528,1.35286,260
1771828920,1.35286,1.353,1.35286,1.35298,252
1771829100,1.35298,1.3532,1.35297,1.3532,284
1771829280,1.35318,1.35334,1.35316,1.35326,232
1771829460,1.35326,1.35351,1.35314,1.35349,339
1771829640,1.35348,1.35354,1.35316,1.35324,349
1771829820,1.35323,1.35323,1.35294,1.35298,346
1771830000,1.35298,1.35298,1.35268,1.35281,514
1771830180,1.3528,1.35298,1.35258,1.35258,291
1771830360,1.3526,1.35319,1.3526,1.35309,327
1771830540,1.3531,1.35326,1.35292,1.35296,356
1771830720,1.35297,1.35297,1.35264,1.35266,275
1771830900,1.35266,1.35275,1.35237,1.35246,381
1771831080,1.35246,1.35259,1.35235,1.35258,379
1771831260,1.35258,1.3528,1.3525,1.3528,267
1771831440,1.3528,1.35282,1.35247,1.3527,343
1771831620,1.3527,1.35275,1.35256,1.35258,267
1771831800,1.35258,1.35262,1.35218,1.3522,353
1771831980,1.35219,1.3526,1.35218,1.35243,340
1771832160,1.35244,1.35296,1.35234,1.35295,365
1771832340,1.35295,1.35308,1.3528,1.3528,380
1771832520,1.35281,1.35285,1.35256,1.35272,556
1771832700,1.35272,1.35328,1.35271,1.35325,402
1771832880,1.35326,1.35328,1.35286,1.35286,475
1771833060,1.35287,1.35295,1.35245,1.3525,575
1771833240,1.3525,1.3525,1.35216,1.35237,359
1771833420,1.35236,1.35266,1.35227,1.35262,556
1771833600,1.35261,1.35284,1.35199,1.35206,949
1771833780,1.35206,1.35206,1.35132,1.35188,733
1771833960,1.35188,1.35226,1.35173,1.35226,755
1771834140,1.35226,1.3523,1.35182,1.35186,621
1771834320,1.35186,1.352,1.35168,1.35176,557
1771834500,1.35179,1.35193,1.35142,1.35176,488
1771834680,1.35178,1.35214,1.35156,1.35209,372
1771834860,1.35207,1.35216,1.35166,1.35176,563
1771835040,1.35175,1.35178,1.35135,1.35159,594
1771835220,1.3516,1.35182,1.3514,1.35157,634
1771835400,1.35156,1.3517,1.35112,1.35166,432
1771835580,1.35168,1.35207,1.3515,1.35206,519
1771835760,1.35204,1.35205,1.3515,1.35166,373
1771835940,1.35166,1.35186,1.35148,1.35156,515
1771836120,1.35156,1.3516,1.35146,1.35147,370
1771836300,1.35146,1.3515,1.35101,1.35128,391
1771836480,1.35128,1.35138,1.35116,1.35128,407
1771836660,1.35127,1.35146,1.35105,1.35135,411
1771836840,1.35134,1.35168,1.35134,1.35157,356
1771837020,1.35156,1.35191,1.35156,1.35157,295
1771837200,1.35156,1.3518,1.35152,1.35165,366
1771837380,1.35166,1.35176,1.35147,1.35158,383
1771837560,1.35158,1.35158,1.35135,1.35148,371
1771837740,1.35148,1.35188,1.35148,1.35175,433
1771837920,1.35178,1.35186,1.35136,1.35143,318
1771838100,1.35142,1.35142,1.35058,1.35064,446
1771838280,1.35062,1.35088,1.35058,1.35086,316
1771838460,1.35086,1.35096,1.3507,1.3508,355
1771838640,1.35082,1.35112,1.35074,1.35108,274
1771838820,1.35107,1.35128,1.35087,1.35127,250
1771839000,1.35128,1.35142,1.35114,1.35138,287
1771839180,1.35138,1.35138,1.351,1.35104,298
1771839360,1.35104,1.35142,1.35103,1.35124,349
1771839540,1.35125,1.3513,1.35106,1.35125,360
1771839720,1.35124,1.35156,1.35123,1.35152,286
1771839900,1.35153,1.35165,1.35142,1.35148,319
1771840080,1.35146,1.35156,1.35105,1.35105,318
1771840260,1.35106,1.3512,1.35081,1.35098,504
1771840440,1.35098,1.351,1.35078,1.3509,488
1771840620,1.3509,1.35102,1.35081,1.35085,367
1771840800,1.35084,1.35103,1.35066,1.35091,425
1771840980,1.3509,1.35118,1.35087,1.35118,332
1771841160,1.35118,1.3513,1.351,1.351,367
1771841340,1.351,1.35101,1.35059,1.35084,467
1771841520,1.35084,1.35088,1.35051,1.35058,422
1771841700,1.35061,1.35078,1.35045,1.3505,374
1771841880,1.3505,1.3508,1.3505,1.3507,188
1771842060,1.35068,1.35069,1.35026,1.35032,299
1771842240,1.35033,1.35064,1.35026,1.35048,519
1771842420,1.35048,1.3507,1.3504,1.35068,329
1771842600,1.3507,1.35088,1.35066,1.35078,375
1771842780,1.35078,1.35098,1.35058,1.35098,337
1771842960,1.35098,1.351,1.35078,1.351,242
1771843140,1.35098,1.35098,1.35071,1.35078,263
1771843320,1.35079,1.35084,1.35068,1.3508,153
1771843500,1.3508,1.35108,1.35068,1.35108,298
1771843680,1.35108,1.3512,1.35102,1.3511,287
1771843860,1.35108,1.3511,1.35068,1.35068,238
1771844040,1.3507,1.35083,1.35056,1.3508,217
1771844220,1.3508,1.35102,1.35074,1.3508,313
1771844400,1.35078,1.35078,1.35033,1.3506,355
1771844580,1.35062,1.35078,1.35059,1.3506,397
1771844760,1.3506,1.3506,1.35042,1.35048,236
1771844940,1.35048,1.35091,1.35044,1.35089,353
1771845120,1.3509,1.35101,1.3506,1.3508,327
1771845300,1.3508,1.35096,1.35074,1.35078,209
1771845480,1.35077,1.35077,1.3505,1.35058,219
1771845660,1.35058,1.35058,1.35003,1.35006,235
1771845840,1.35008,1.35029,1.34985,1.34986,326
1771846020,1.34985,1.34985,1.34913,1.34914,453
1771846200,1.34916,1.34922,1.34884,1.34885,669
1771846380,1.34884,1.34894,1.34864,1.3489,453
1771846560,1.34891,1.34918,1.34883,1.34916,496
1771846740,1.34917,1.34952,1.34912,1.34948,345
1771846920,1.34947,1.34984,1.34936,1.34966,363
1771847100,1.34967,1.34968,1.34926,1.34928,286
1771847280,1.34926,1.34957,1.34926,1.34941,272
1771847460,1.34942,1.34972,1.34929,1.3495,382
1771847640,1.3495,1.34958,1.34896,1.34898,374
1771847820,1.34899,1.34914,1.34886,1.3491,431
1771848000,1.3491,1.3491,1.34866,1.3488,523
1771848180,1.3488,1.34898,1.34846,1.34846,512
1771848360,1.34847,1.34872,1.34828,1.34867,378
1771848540,1.34866,1.34868,1.34837,1.34842,301
1771848720,1.34842,1.34889,1.34842,1.34884,460
1771848900,1.34885,1.34886,1.34849,1.3486,329
1771849080,1.34863,1.34879,1.34838,1.34838,309
1771849260,1.34839,1.34842,1.34796,1.34806,476
1771849440,1.34806,1.34807,1.34756,1.34776,545
1771849620,1.34776,1.34796,1.34756,1.3479,642
1771849800,1.3479,1.34807,1.34774,1.34792,498
1771849980,1.34792,1.3482,1.34788,1.34808,475
1771850160,1.34808,1.34811,1.3478,1.34807,388
1771850340,1.34804,1.34822,1.348,1.34801,309
1771850520,1.348,1.34838,1.34792,1.34838,334
1771850700,1.34838,1.3485,1.34821,1.34822,444
1771850880,1.34822,1.34839,1.34821,1.34836,336
1771851060,1.34836,1.3488,1.34836,1.34877,318
1771851240,1.34878,1.34878,1.34798,1.34798,492
1771851420,1.34798,1.34868,1.34798,1.34868,384
1771851600,1.34868,1.34888,1.3483,1.34867,1026
1771851780,1.34866,1.34886,1.3485,1.3486,579
1771851960,1.3486,1.34924,1.3485,1.3492,655
1771852140,1.3492,1.34924,1.349,1.34911,638
1771852320,1.34912,1.34934,1.34898,1.34928,569
1771852500,1.34928,1.3495,1.34925,1.34948,569
1771852680,1.34952,1.3499,1.34952,1.34978,639
1771852860,1.34978,1.34982,1.34934,1.3494,424
1771853040,1.34943,1.34963,1.34936,1.34938,505
1771853220,1.34938,1.3499,1.34938,1.3499,261
1771853400,1.3499,1.3501,1.34988,1.3501,300
1771853580,1.3501,1.3503,1.34992,1.35019,438
1771853760,1.3502,1.35032,1.35004,1.35011,618
1771853940,1.3501,1.35033,1.34983,1.35029,640
1771854120,1.35028,1.35091,1.35018,1.35065,893
1771854300,1.35067,1.3507,1.35018,1.35046,428
1771854480,1.35046,1.35048,1.35009,1.3501,358
1771854660,1.3501,1.35017,1.34992,1.34999,645
1771854840,1.34999,1.35033,1.34999,1.3503,533
1771855020,1.35028,1.35067,1.35019,1.35062,487
1771855200,1.35062,1.35078,1.3504,1.35058,661
1771855380,1.35057,1.35088,1.35038,1.35088,570
1771855560,1.35087,1.35097,1.35065,1.35096,733
